text,migration_relevance,similarity
Michael Rivero: US Medias Campaign To Get #Hillary Elected. https://t.co/qjpGPN3DiM #clinton #illness #syria,no,0.25
The latest Politically Incorrect! https://t.co/YD1OvEXbKS Thanks to @hadouta @kimberleecline @berniebabe2016 #syria #nodapl,no,0.2581988897471611
RT @BrainerdOda: Ladies and Unique Bathroom Vanities – Furniture Interiors #bathroom #wall #covering https://t.co/CriEpssyd9,no,0.0
RT @ChampineMs: 16 Magical Things You Can Do With Fairy Lights #bedroom #wall #murals https://t.co/hqRJ3qVoR7,no,0.0
"RT @s3arch4isis: @towersight: ""...vl'a aut'e chose"" .. Heavy ""CAS""   
USAF's B52 spotted north of Aleppo  #syria https://t.co/sIYDPJVWjP",no,0.21320071635561041
Syria: heavy clashes mark end to Aleppo ceasefire - The Guardian https://t.co/YEgjBjxWfy #syria #syrianews,no,0.25
"Looking at you😂😂
#background #graffiti #mural #art #hair #messyhair #blue #vikaari #wall… https://t.co/qC7ohTIBWE",no,0.0
RT @R_A_W_W: The latest The R.A.W.W. Scoop Daily! https://t.co/39jTelIYWY Thanks to @Dwarfpoo @HealthhFitnss @TrappedInFlesh #syria #chemtr…,no,0.19611613513818404
RT @evkulikova83991: #interior Wall Stickers #bedroom #wall #cabinets https://t.co/h8QeKPp9oc #Camera,no,0.0
The latest The Casraw Daily! https://t.co/afUGgXQuOf Thanks to @fulelo #syria #cats,no,0.25
#news #trump #hillary #election #syria The making of an 'American pimp' https://t.co/UKyH4KUvAf https://t.co/PfpWIHbJWe,no,0.2
"The #destruction of his #successor, the #US #bombing on Town tlkyf Northern #Mosul
https://t.co/unJnNzdc2w
#Iraq #syria #BREAKING #news",no,0.2182178902359924
"https://t.co/vro4dMLIAm Mosul is just a frantic grab for oil, a free-for-all @johnkerry @barackobama #EU #syria #iraq #Kurdistan #Turkey",no,0.19245008972987526
#news #trump #hillary #election #syria 2 injured when prison inmates set fires https://t.co/H3Joshiozk https://t.co/vLRCxp5tlz,no,0.19611613513818404
RT @swapnishj: Captured with #zenfone3 #nofilter #wallart #art #urbanart #homedecor #wall #design #interi… https://t.co/vELBtVMkEP https://…,no,0.0
"RT @im_PULSE: Britain First and trans-Atlantic left have found another thing they can unite around. 

#redbrown #syria https://t.co/IcZxL6f…",no,0.42640143271122083
"Mosul offensive: ISIS militants fleeing to Syria, says tribal leader - CNN International https://t.co/iXErMtIYQz #syria #syrianews",no,0.23570226039551587
"It'd be difficult, a No-Fly Zone over #syria while also fighting #ISIS @CNASdc",no,0.2581988897471611
Paul Craig Roberts 2013 : Syria : Washington Is Insane https://t.co/MCcFlLhDj6 #war #policestate #syria #StopBombingSyri,no,0.25
"RT @zuherjazmati: When fascists love fascists ❤
#assad #syria #BritainFirst #aleppo https://t.co/aIzB8v8j1p",no,0.25
It's all in the Details #wall #fall #stones #autumn #streetphotgraphy #agreatcapture #photowalk  https://t.co/0W50igpb7j,no,0.0
RT @Libya_SOS: The latest Libya S.O.S. - Daily News! https://t.co/tLK8V73SZx Thanks to @BarbaraKube #russia #syria,no,0.2182178902359924
UK is USA's henchman over Syria and Assad regime' https://t.co/X74a5hngbg #syria #usa #uk #StopBombingSyria,no,0.23570226039551587
US senator: Washington's $500 million Syrian training program aided terrorists https://t.co/pwwlzeux8w #ISIS #syria https://t.co/QEpgkvQqR9,no,0.19245008972987526
#festival offer --&gt; Shop online #wall tapestries only on Handicrunch. Visit https://t.co/TmQ5delnpJ. https://t.co/zDs6FVFkM3,no,0.0
Macmillan backed Syria assassination plot  #syria #falseflag #1957 #StopBombingSyria #regimecha…… https://t.co/eaYkG1Q8LW,no,0.2672612419124244
RT @RT_CNN: #news #trump #hillary #election #syria Managing Trump: The hardest job in politics? https://t.co/mSA90zFWhh https://t.co/J2p2BA…,no,0.1889822365046136
NEXT 600 FC – BMF Bathroom Furniture #bathroom #wall #paper https://t.co/v0qeNszokU,no,0.0
Paini – Contemporary Italian Designer Taps for your Bathroom or Kitchen #kitchen #wall #stickers https://t.co/Z1BLhemlrw,no,0.0
The latest https://t.co/Cx2wfLQfJ7! https://t.co/tC4srdh9BO #syria #news,no,0.23570226039551587
RT @LocklearTonia: #Indiana Cheapest bathroom suites #bathroom #wall #paper https://t.co/0pwcjXnaIJ #American,no,0.0
Ideas4Peace is out! #news #affiliate https://t.co/YWewHrbXN1 Stories via @FfP_Global @CampaignNV #socent #syria,no,0.2581988897471611
"RT @KujawskiMitch: Glass Countertops for Kitchen, Bar, Bathroom #bathroom #wall https://t.co/343gNgkGWN",no,0.0
RT @MaderSarina: NEXT 600 FC – BMF Bathroom Furniture #bathroom #wall #paper https://t.co/Rb9jfrNlJ8,no,0.0
"RT @MoscowTimes: Russia's Flotilla Flop: Moscow wanted to impress the world, but mostly we just laughed. #syria #kuznetsov… ",no,0.22941573387056174
"Further proof, if anyone needed it, that #ISIS #Russia &amp; #Assad fight on the same side in #Aleppo #syria https://t.co/zqDN4xi6pw",no,0.20851441405707477
@J_Wattts did I mention he compared Syria to the French Revolution. Really bitch? Go read a book 😡🙄 #syria,no,0.23570226039551587
The latest In My View! https://t.co/wOzRPW4ZUv Thanks to @srslynotnox @DanOCluanaigh @berky919 #syria #aleppo,no,0.25
RT @DeplorableZoe: Madam Secretary #RejectedTrumpTVshows #syria #SyrianRefugees #maga #HillaryForPrison2016 #SourcesHaveConfirmed…,no,0.31622776601683794
"@BrandpuntTV World leaders,shame, shame,shame,shame, #syriashame ,shame,shame, shame,shame,shame,shame,shame on you for #syria #SyrianWar",no,0.08770580193070293
RT @iSiyasah: Cc #bds leftist propagandists who use #palestinian cause to attack #syria https://t.co/rlFK2jKB3Q,no,0.48507125007266594
"What is a pressurized wall &amp; is it legal?
#pressurized #wall #news #tips #rental #CathyBrentRealEstate #homeowners 

https://t.co/iuMbL0xxyu",no,0.0
RT @bhbuildingBrian: @_LONDONSTONEsw  here's the pics that's crying out for your copings to finish it all off #seat #wall #firepit will…,no,0.0
RT @franscuen: Yellow wall #yellow #wall #Mexico #Monclova #adidas #black #colours #life https://t.co/xfUKDkPeXr,no,0.0
"David Icke: False Flags, Hoaxes &amp; Puppet Terrorists  https://t.co/vEQjT3bn6n #false #flag #syria #terrorism #freedom",no,0.24253562503633297
RT @pofomina21539: Large and Small Corner Baths at Bathroom CIty #bathroom #wall #cladding https://t.co/cm5JNEkHXQ,no,0.0
RT @franscuen: Yellow wall #yellow #wall #Mexico #Monclova #adidas #black #colours #life https://t.co/xfUKDkPeXr,no,0.0
The latest Intidar Daily! https://t.co/X728dFBgtN Thanks to @Debnicolina @TulinDaloglu @vpkivimaki #syria #palestine,no,0.2581988897471611
"RT @moezx: This is the #saudi #isis and #nusra ideology, and #america wants to hand #syria to them. #iraq #mosulops #mosul  https://t.co/f2…",no,0.3713906763541037
#Espana #RajoyPresidente #Putin #genocide #murder #Aleppo #syria #Shame Blood on your hands @marianorajoy serving t… https://t.co/TQTi7NwCpy,no,0.2182178902359924
RT @ASatyanarayanan: @HillaryClinton made millions from weapons deals while creating the greatest human suffering since WWII. #syria https:…,no,0.23570226039551587
RT @georgegalloway: Rent or buy this film HMV Amazon iTunes etc. Don't let him get away with his crimes #Iraq #syria #Isis #AlQaeda https:/…,no,0.2
"RT @CowansQiana: Aidan Gray Home- Modern Antique Furniture, Lighting, Decor Store #bedroom #wall #shelves https://t.co/XPrs8WJdLT",no,0.0
#news #trump #hillary #election #syria Disney is bringing back 'Muppet Babies' https://t.co/0f7KN6eL4L https://t.co/qO7UfrhxbC,no,0.2
RT @PwhitisWhitis: #Jacksonville Vaughan Bassett Furniture #bedroom #wall #decor https://t.co/Y1EDaFhQxt,no,0.0
"RT @kokozaw5: #Essenza @dexterilgatto 
#AE @JonaSchnedi 
#iWidget @ev_ynw 
#wall G+
#ssapp @JunesIphone 

Thanks 🙏🏻😍 https://t.co/DXFL1Pi70q",no,0.0
RT @CrosierTomasa: #Idaho Baby – s room #bedroom #wall #units https://t.co/N8scE5zHbx #Computers,no,0.0
Kerry's Plan at Balkanising Syria https://t.co/jB67Wtd1D1 via @sharethis #syria #balkanization #assad #oded #yinon,no,0.24253562503633297
"#Warcrimes piling up as #NGOs work hand in hand with terrorists in #syria
https://t.co/rnmwylz45z",no,0.2182178902359924
UK Column News 24th Aug 2016 https://t.co/wgtR8b2csl #child #sex #church #abuse #syria #hague,no,0.25
RT @iran_policy: #Iran: Mullahs’ regime underscore widespread dispatch of IRGC members to #syria https://t.co/IPBsY1LEBL #FreeIran…,no,0.23570226039551587
RT @iran_policy: #Iran: Mullahs’ regime underscore widespread dispatch of IRGC members to #syria https://t.co/IPBsY1LEBL #FreeIran…,no,0.23570226039551587
"This time, not even @UNReliefChief was saved from the usual angry exchanges at #UNSC meetings about #syria",no,0.24253562503633297
RT @sam_vinograd: The world will not forgive us for our inaction - so tragically true John Allen and @Charles_Lister #genocide #syria  http…,no,0.2182178902359924
"Microsoft aims to wow with high-end PCs, 3D software https://t.co/1hk4EXDXdp #syria #ليبيا #الخليج",no,0.24253562503633297
The list of MPS without a heart #syria https://t.co/TT5NA7ypSS,no,0.2886751345948129
RT @beckycarroll7: Sec. @JohnKerry at @ChicagoCouncil says we will find a way to end the humanitarian crisis in #syria but 1st we need to e…,no,0.18569533817705186
Hopes rise for breakthrough in EU-Canada trade talks https://t.co/qGEPqw7JMX #syria #Tunis #MiddleEast,no,0.25
RT @rosenblatt77: #Garland Cute Rug For Girls Room #bedroom #wall #designs https://t.co/y63WA3U7mS #Dc,no,0.0
RT @koester19971: Buy Kitchen utensils at – Your Online Shop for Home and garden #kitchen #wall #tiles https://t.co/Nstjpip3L4,no,0.0
"Ban ki moon and representative of criminal #assad in #un
shame on u
#syria https://t.co/Hg4rfJi6Vb",no,0.23570226039551587
"RT @kovandire: watch 
A Kurdish female sniper in action against #turkish islamist alqaeda in N-#syria #twitterkurds #FemaleState… ",no,0.22360679774997896
"RT @TaunyaScales: Range Hoods, Shop Kitchen Ventilation &amp; Range Hood Products #kitchen #wall #colors https://t.co/MD3FCtQdeK",no,0.0
"Gray stairs by @andrecoandreco , last days in Bitonto. #gray #climate #wall #paint #andreco… https://t.co/bZsQ7GEgep",no,0.0
"At UNESCO, Syria complains of Israeli archaeological digs - inside Syria - The Times of Israel: The Ti... https://t.co/GHqunOJmOC #syria",no,0.19245008972987526
RT @AmericanTileDep: A wonderful bathroom with stylish travertine tiles 🛀 #tile #floors #bathroomfloor #bathroomwall #wall #interiors…,no,0.0
The latest The Hasan Shahin Daily! https://t.co/75Ju5c5gj1 Thanks to @super_trades #leadership #syria,no,0.24253562503633297
#Aleppo braces for harsh winter https://t.co/aSBb0LKKTw via @AlMonitor #syria,no,0.2886751345948129
The latest Hella Delicious Roundup! https://t.co/gSosRxLJEt #syria,no,0.31622776601683794
Malaysia to buy navy vessels from China in blow to U.S.: MANILA/KUALA LUMPUR (Reuters) - Malays... https://t.co/kgaq3qtpZx #world #syria,no,0.2
RT @natopapress: Day 2 #GSMRome about to start #carrabinieri experts MPs back for discussions on #migrants #syria #Iraq Follow live:…,no,0.22360679774997896
#USA @BarackObama @POTUS &amp; #Russia  @PutinRF ; enjoying playing a game of killing in #syria/#iraq,no,0.2581988897471611
RT @ChambersRossana: Homelife – Bedroom Makeover Ideas #bedroom #wall #stickers https://t.co/AiNpzjOAdX,no,0.0
RT @georgegalloway: Rent or buy this film HMV Amazon iTunes etc. Don't let him get away with his crimes #Iraq #syria #Isis #AlQaeda https:/…,no,0.2
"RT @schrupp97: Bathroom Suites, Fittings&amp;Fixtures Sale #bathroom #wall #mirror https://t.co/szAwMZkion",no,0.0
RT @lstanbulda: @rykaminski @j_laumann US and Saudi Arabia are still there I guess #iraq #afghanistan #yemen #libya #syria #abuGhraib #gtmo…,no,0.22360679774997896
Hanging your photos just got easier! https://t.co/k4F2DMGG4v #home #wall #decor #Tips #style,no,0.0
The latest The InfoHeaders Journal #Russia! https://t.co/hoHbZgvPJf Thanks to @EurasiaNet @russiabeyond @mfa_russia #syria #uselection,no,0.22941573387056174
"RT @MEXODOX: The real face of E #Aleppo revealed: a Jihadist hell-hole, indistinguishable from #Libya #Iraq #Yemen #Afghan #syria https://t…",no,0.21320071635561041
RT @UNICEFEthiopia: Childrens Daily is out! https://t.co/ewcvlJ3UIj Stories via @Irish_Aid @VSO_Intl @giqyxybadoda #unicef #syria,no,0.24253562503633297
RT @FryeMarcos: #Wichita 10 Double-Duty Nightstands #bedroom #wall #decals https://t.co/kQ4IcfYiCp,no,0.0
"RT @SadSujudi: #syria: If this is not WAR CRIME, then what is the WAR CRIME for USA ?https://t.co/A7FfuLA1RA #FreeIran #No2Rouhani #SyriaTa…",no,0.18257418583505536
"""when you crush politics, when there is no political life, religious identity will prosper."" https://t.co/FEbbCoKS78 #syria",no,0.2182178902359924
"RT @ahmadghanbari11: #syria: If this is not WAR CRIME, then what is the WAR CRIME for USA ?https://t.co/UqgpsWkPWp #FreeIran #No2Rouhani #S…",no,0.18257418583505536
The latest The A.Kalash Daily! https://t.co/XG72uVyXJ4 Thanks to @Ukrainolution #lebanon #syria,no,0.24253562503633297
"RT @ricekebab_james: Every sunni in #syria should raise their hands and make dua for #ISIS to Win . cuz if shias take #Mosul , you are Next…",no,0.2
Tom Heaton could have saved the dinosaurus from extinction! Jesus lord what a performance #wall,no,0.0
Let the green bus pick up those bastards #syria #saa #ghouta https://t.co/eBnDKXMrTM,no,0.2581988897471611
Northern Ireland leader says special status for province possible after Brexit: BELFAST (Reuter... https://t.co/n6GM2aUd9c #world #syria,no,0.22941573387056174
RT @elguseva29305: Sealant used to prevent water getting between bath and wall? Home Improvement Stack Exchange #bathroom #wall #clocks htt…,no,0.0
RT @GkrahnKrahn: #Wilmington Stencil Studio Online Shop #bedroom #wall #decor https://t.co/kuMdMJwCml #Like,no,0.0
#sudia trying for #aggravation #ethnic differences in #iran #syria #cyrus #arab #ForeignPolicy https://t.co/cmTNTz40QL,no,0.25
Read @BorisJohnson @Number10gov @POTUS @BBCNewsnight @BBCNews @Channel4News #UN #syria #UNSC #UNGA https://t.co/tEZKICGjJm,no,0.5163977794943222
"RT @EHSANI22: Western policy makers, media, establishment so bankrupt that they ended up on side of #alqaeda in #syria. https://t.co/HN8DU9…",no,0.20851441405707477
#news #trump #hillary #election #syria Conway: Man who said chant is 'deplorable' https://t.co/VZdgVEY8CH https://t.co/VW7KL1QcY0,no,0.19611613513818404
RT @EmoryNoga: #Portland Stencil Studio Online Shop #bedroom #wall #decor https://t.co/Kyb8moB5LN,no,0.0
#news #trump #hillary #election #syria Facebook's ad options could be discriminatory https://t.co/3RgtjsLUbY https://t.co/1MsmSxi58w,no,0.19611613513818404
"RT @moparvicd: ""@Wenmay316: @steph93065 #CrookedHilary #syria #Russia #EmailScandal #PodestaEmails23 #Trump https://t.co/2fiJAm0hUi"" just t…",no,0.23570226039551587
"Sorry West, the Syrian people have chosen - Assad isn't going anywhere https://t.co/k0AqA2sOQw #syria #assad #russia #ISIS",no,0.21320071635561041
RT @RCDefense: U.S. May Need More Troops in #syria | via @MilitaryTimes @andrewtilghman https://t.co/JCMi70NADd https://t.co/9D4v3TDIBg,no,0.19245008972987526
RT @auld1976: #Atlanta Bedroom Height TV Stands #bedroom #wall #clocks https://t.co/6QrKEvxQPZ #District,no,0.0
#syria womens xxx sexual addicted https://t.co/nuo65n5aoq,no,0.3333333333333333
"RT @a_vautravers: #syria tank armour ""rocks"" - quite literally... https://t.co/MOXqdWRWHG",no,0.2886751345948129
"RT @AlalamChannel: #Turkey Sends More #troops to #Northern #syria 
https://t.co/xd3aoXDsxv https://t.co/czMhLN7mwr",no,0.20851441405707477
"RT @Col_Connaughton: A Rose in the Desert: Asma Al-Assad, Lady Diana of the Middle East https://t.co/AZ6ffI1tiP #assad #syria #usa #regime…",no,0.19611613513818404
Who said it? @arresteddev or @realDonaldTrump ?! #wall #halloween #quotes https://t.co/nhsTCEbLOf,no,0.0
GREAT IN GREY.. #beanie #autumn #clothing #leather #hoody #fashionista #femme #girl #unisex #streetart #wall https://t.co/bzvJengkIK,no,0.0
The latest Revolution And Arabian News! https://t.co/kjfXvfyVPF Thanks to @FardinMah @RGhebresi @Truth_Tellerzz #syria #iran,no,0.24253562503633297
RT @RT_CNN: #news #trump #hillary #election #syria FBI unlikely to finish review of new emails before election…,no,0.22941573387056174
RT @ArmandoOrton: #Indianapolis Bathroom Items #bathroom #wall #clocks https://t.co/Xd8ujk8cWE #Phoenix,no,0.0
The latest Nasso Daily! https://t.co/YtrP36gkCh Thanks to @paul_salem @Kataeb_Eng #halloween #syria,no,0.2672612419124244
"#Video #barracks #bombing and #gathering of #Peshmerga Northeast of #Mosul, #mortar
https://t.co/TP2huz0RUA
#Iraq #syria #BREAKING #news",no,0.2182178902359924
"David Icke: The #Isis Crisis, The Hidden Hand https://t.co/kTZjUIz9tF #syria #newworldorder #neocons #israel #usa",no,0.22941573387056174
"November 01, 2016 at 03:45AM and the syrian army is playing sim #syria https://t.co/dSiEdgzsyK",no,0.6380711874576984
We're not in perfect control': US plans operation against Islamic State in Syria despite o... https://t.co/1KZ1GRP7nP #syria #syrianews,no,0.20412414523193154
RT @ArmandoOrton: #Indianapolis Bathroom Items #bathroom #wall #clocks https://t.co/Xd8ujk8cWE #Phoenix,no,0.0
#Liveleak Syria- The new graveyard of the Russian Invaders: History bears testimony as to h... https://t.co/scnqlHWChR #syria #daeshbags,no,0.2182178902359924
[WATCH] Five short films go inside #Italy’s chaotic #refugee reception system: https://t.co/4YhdODFaPD via @opensociety,no,0.4023689270621825
"RT @yaxle: Playtime for two #SouthSudan #refugee kids after reaching safety in Busia, #Uganda https://t.co/kezdNP2Gti",no,0.4023689270621825
RT @BobNeufer: (VIDEO) - Happy #WorldSmileDay from #Syria #refugee children and @wvlebanon &amp; @worldvisioncan - https://t.co/coyg9Rfltu,no,0.6565698352151748
RT @KabulWashington: Hot #ChaiWala is a #refugee from #Afghanistan ##Paktia province saidkaram district #chaiwalla,no,0.456243478417038
RT @KabulWashington: Hot #ChaiWala is a #refugee from #Afghanistan ##Paktia province saidkaram district #chaiwalla,no,0.456243478417038
RT @HumanityStrong: Are you with them? Are you with #UNICEF? We are. #ChildrenFirst #refugee #migrant https://t.co/YPtuOdxbd0,no,0.7414213562373095
"Skittlegate continues -- David Kittos, a #refugee from #Cyprus, sues Donald Trump et al. for copyright infringment: https://t.co/vN0bil4Zq0.",no,0.38172068075839793
"RT @steve0423: The #SyrianRefugees #RapeRefugees #refugee children are ready for their first day of school! 😠😠😠
#debate #debates… ",no,0.6565698352151748
"RT @Unicefuk_media: 'This isn't a #refugee problem, it's a political issue' @stellacreasy tells @susannahbutter https://t.co/SI2JpdsxrZ… ",no,0.348461712529338
RT @calix: Rama Kattabeh tells of challenges of being a Syrian #refugee. Home demolished. Nowhere to go &amp; so much more…,no,0.3559563702119719
"RT @eurosluggard: I'm not saying #xray-loving, #refugee-hating MP @DavidTCDavies is an uptight narcissist, just because of how he sig… ",no,0.3639563886444922
RT @CounterJihadUS: State Dept admits that #ISIS is using #refugee flows to infiltrate the West. https://t.co/BTk8cW9GIi,no,0.39163715500132423
RT @EminaHRW: Syrian girl swinging in front of her #refugee home in #Greece. She is 10 but hasn't spent one day in school. Ever. https://t.…,no,0.2885537118791427
"RT LotteLeicht1: Safe, happy and cheeky as all children should be. 
A young #Syria #refugee in a UNICEF supported … https://t.co/Ov4JpZqw07",no,0.5644707842690466
RT @PA: Watch #BenedictCumberbatch discuss the UK's response to the #refugee crisis as he receives a humanitarian award in…,no,0.3639563886444922
Pa Eh Soe's #digitalstory about leaving her best friend when she moved to the U.S. #karen #refugee #friendship https://t.co/uFPxGfRofE,no,0.348461712529338
RT @PA: Watch #BenedictCumberbatch discuss the UK's response to the #refugee crisis as he receives a humanitarian award in…,no,0.3639563886444922
RT @EminaHRW: Syrian girl swinging in front of her #refugee home in #Greece. She is 10 but hasn't spent one day in school. Ever. https://t.…,no,0.2885537118791427
"It's a fairy tale how we lived and ended up here..

#refugee #crazyhaze #thenorthwest https://t.co/8bLXuLd4do",no,0.39163715500132423
RT @ThomDavies: Here's a research paper from when @Isakjee and I visited the #Calais #refugee camp during its creation 18 months ago https:…,no,0.348461712529338
RT @SputnikInt: Several Syrian #refugee children were found making clothes for UK brands at Turkish factories…,no,0.9267766952966369
RT @ThomDavies: Here's a research paper from when @Isakjee and I visited the #Calais #refugee camp during its creation 18 months ago https:…,no,0.348461712529338
"RT @its2016cmon: ayo man i'm a #refugee i'm starving, don't touch me, you might break my $300 headphones fam. https://t.co/G96vmattVI",no,0.30177669529663687
For those wanting to understand activity from Calais today - livestream here:  https://t.co/BWE5Qdb6Sy #TheJungle #calais #refugee,no,0.4023689270621825
"an #Iraqi soldier helps a displaced man push a car as they arrive at #refugee camp in the town of #Qayyarah , south… https://t.co/ByNbxQf62S",no,0.3226128574608258
RT @hannarosebutler: Watch: Majed a Kiwi who came to NZ as a #refugee from #Syria cooked with @mikevandeelzen on Kiwi Living tonight - http…,no,0.32853285321782955
RT @EminaHRW: Syrian girl swinging in front of her #refugee home in #Greece. She is 10 but hasn't spent one day in school. Ever. https://t.…,no,0.2885537118791427
"RT @LucidHurricane_: #BREAKING man who killed former co-worker, himself in Va. workplace shooting came to US as #refugee from Kenya. https:…",no,0.3639563886444922
"RT @LucidHurricane_: #BREAKING man who killed former co-worker, himself in Va. workplace shooting came to US as #refugee from Kenya. https:…",no,0.3639563886444922
RT @ArabianVeritas: #Saudi campaign distributes school bags to hundreds of #Syrian #refugee students in Jordan. | #Syria #Refugees…,no,0.4140342101788418
@CSF_Canada @LaughterArts @realpatchadams @joyologist #laughter has no foreign accent! #puppet #children #refugee https://t.co/FpVnZ02NJ1,no,0.6767766952966369
RT @bdmowell: #Italian prime minister repeats threat to veto #EU #refugee quotas for his country  https://t.co/GskBOOj9z3,no,0.39163715500132423
@CSF_Canada @LaughterArts @realpatchadams @joyologist #laughter has no foreign accent! #puppet #children #refugee https://t.co/FpVnZ02NJ1,no,0.6767766952966369
"Canadians becoming more #immigrant friendly amid #refugee crisis, survey finds https://t.co/X5DxPdfJD2",no,0.456243478417038
A garder in the middle of the #Jungle #afghan #refugee #Calais #asylum https://t.co/Os3QEblNHS,no,0.4023689270621825
RT @cause2createuk: Join our #hack workshop in #London &amp; help create real change for those affected by the #refugee crisis #CreateChange ht…,no,0.3639563886444922
RT @NikoliaA: Watch my @AJ  video on how music helps #refugee children heal from the traumas of war in #Lesbos https://t.co/URHcHusJaP,no,0.5525858577612696
RT @wrcommission: Our #CGI2016 commitment 2 transition Syrian #refugee women+girls fr. cash asst. 2 the workforce is a win for all:…,no,0.348461712529338
"Pulled from the sea, a #migrant \#refugee learns her fate : https://t.co/jIhutJBwax via @ReutersTV",no,0.9267766952966369
RT @abcnews: #ICYMI: Perth lawyer raised in Ugandan #refugee camp after fleeing South Sudan wins industry award…,no,0.4140342101788418
"""We ought to talk openly with our children about #HIV/#AIDS"" - a #refugee support grp member after a facilitated fi… https://t.co/0H2Sjl3BwX",no,0.5309073193326754
RT @WFP: Listen to #VAMTalks &amp; discover how #BigData analysis helps track #refugee movements in #Lebanon →…,no,0.42677669529663687
"RT @OzRefugeeCounc: Can anyone remember the last time they saw the fair go? It's not anywhere near our #refugee policy, that's for sure.
ht…",no,0.3116736307086359
"This gave me hope that I lost 5 years ago.' Meet Nadia, 19 yr old Syrian #refugee in our #MeWeSyria program: https://t.co/yqiY6V4fz8 #syria",no,0.5309073193326754
RT @david_manne: Proposed #refugee visa ban laws would impose a life-long sentence on victims of persecution &amp; set another very dangerous p…,no,0.3559563702119719
RT @Honeputu: #refugee legislation is nothing more than a Dutton distraction 2 take minds off the refugees rotting on Manus &amp; Nauru,no,0.3639563886444922
#Techfugees is the #tech community'92s response to the #refugee crisis https://t.co/xvttzog6PB #HACK4REFUGEES #Techfugees #Sydney,no,0.3639563886444922
"RT @PeterWMurphy1: Dear PM @TurnbullMalcolm, Thanks for protecting us from the #AsylumSeekers. Y'know like #refugee #AguekNyok!#auspol
 htt…",no,0.39163715500132423
